License Number,Establishment Type,Entity Name,Street Number,Street Name,City,State,Zip Code,latitude,longitude,zcta,nbhLabel,boroLabel,label
722406,JAC   ,BELLAL MINI MART LLC             ,118,18 JAMAICA AVE               ,RICHMOND HILL     ,NY,11418,0,0,11418,"Kew Gardens, Richmond Hill",Queens,BELLAL MINI MART LLC
727822,JAC   ,"JANATA GROCERY NY, INC           ",39-71,691ST STREET               ,WOODSIDE          ,NY,11377,0,0,11377,Woodside,Queens,"JANATA GROCERY NY, INC"
719971,A     ,99 LIMON INC                     ,229-12,MERRICK BLVD              ,SPRINGFIELD GARDEN,NY,11413,0,0,11413,"Laurelton, Springfield Gardens",Queens,99 LIMON INC
727824,JAC   ,DAE & CHAE FAMILY INC            ,123-02,LIBERTY AVE               ,SOUTH RICHMOND HIL,NY,11419,0,0,11419,"Kew Gardens, Richmond Hill",Queens,DAE & CHAE FAMILY INC
719975,JAC   ,ELLICO USA INC                   ,213-15,26TH AVE                  ,BAYSIDE           ,NY,11360,0,0,11360,Bay Terrace,Queens,ELLICO USA INC
722634,JACD  ,PALLI TRADING INC                ,54-08,46TH STREET                ,MASPETH           ,NY,11378,0,0,11378,Maspeth,Queens,PALLI TRADING INC
716249,JAC   ,FIVE STAR GOURMET DELI NY INC    ,25-75,COLLEGE POINT BLVD         ,COLLEGE POINT     ,NY,11356,0,0,11356,College Point,Queens,FIVE STAR GOURMET DELI NY INC
727905,A     ,THAKA KAMAL                      ,85-42,GRAND AVE                  ,ELMHURST          ,NY,11373,0,0,11373,Elmhurst,Queens,THAKA KAMAL
722341,JAC   ,FRIENDLY GROURMET DELI INC       ,88-01,37TH AVENUE                ,JACKSON HEIGHTS   ,NY,11372,0,0,11372,Jackson Heights,Queens,FRIENDLY GROURMET DELI INC
719959,JAC   ,GUYANA CHOICE FISH & MEAT MKT INC,104-14,LIBERTY AVE               ,OZONE PARK        ,NY,11417,0,0,11417,"Ozone Park, Tudor Village",Queens,GUYANA CHOICE FISH & MEAT MKT INC
716248,JAC   ,175 DELI & GROCERY CORP          ,175-05,JAMAICA AVE               ,JAMAICA           ,NY,11432,0,0,11432,"Jamaica Estates, Jamaica Hills",Queens,175 DELI & GROCERY CORP
722399,JAC   ,BORJAS DELI GROCERY CORP         ,53-33,69TH ST                    ,MASPETH           ,NY,11378,0,0,11378,Maspeth,Queens,BORJAS DELI GROCERY CORP
716252,JAC   ,GROWING FARM MARKET INC          ,76-21,37TH AVE                   ,JACKSON HEIGHTS   ,NY,11372,0,0,11372,Jackson Heights,Queens,GROWING FARM MARKET INC
727856,JACD  ,WAY FONG LLC                     ,70-30,80TH STREET            ,RIDGEWOOD         ,NY,11385,0,0,11385,"Fresh Pond, Glendale, Ridgewood",Queens,WAY FONG LLC
727890,JAC   ,162 JAMAICA DELI INC             ,8974,162ND STREET                ,JAMAICA           ,NY,11432,40.704734,-73.797947,11432,"Jamaica Estates, Jamaica Hills",Queens,162 JAMAICA DELI INC
727838,JAC   ,CHAMPION DELI CORP               ,99-22,NORTHERN BLVD              ,CORONA            ,NY,11368,0,0,11368,Willets Point,Queens,CHAMPION DELI CORP
727833,JACH  ,NY JIPBAB INC                    ,163-24,NORTHERN BLVD             ,FLUSHING          ,NY,11358,0,0,11358,"Murray Hill, Auburndale",Queens,NY JIPBAB INC
722436,JAC   ,"GREEN TARA, INC                  ",45-62,48TH STREET                ,WOODSIDE          ,NY,11377,0,0,11377,Woodside,Queens,"GREEN TARA, INC"
722578,A     ,FAST TRADING INC                 ,77-14,ROOSEVELT AVE              ,JACKSON HEIGHTS   ,NY,11372,0,0,11372,Jackson Heights,Queens,FAST TRADING INC
716324,JAC   ,SABJI NEWSTAND INC               ,115-07,LEFFERTS BLVD             ,SOUTH OZONE PARK  ,NY,11420,0,0,11420,South Ozone Park,Queens,SABJI NEWSTAND INC
727725,JAC   ,5 STAR JAMAICA DELI CORP         ,214-57,JAMAICA AVE               ,QUEENS VILLAGE    ,NY,11428,0,0,11428,"Bellaire, Queens Village",Queens,5 STAR JAMAICA DELI CORP
727720,JAC   ,CENTRAL FRESH MART INC           ,218-23,JAMAICA AVE               ,QUEENS VILLAGE    ,NY,11428,0,0,11428,"Bellaire, Queens Village",Queens,CENTRAL FRESH MART INC
727718,JAC   ,AARYS COOKIES LLC                ,36-46,37TH ST                    ,LONG ISLAND CITY  ,NY,11101,0,0,11101,Long Island City,Queens,AARYS COOKIES LLC
722507,JAC   ,L P MINI MARKET CORP             ,112-02,FARMERS BLVD 1 FL         ,SAINT ALBANS      ,NY,11412,0,0,11412,Saint Albans,Queens,L P MINI MARKET CORP
715162,JAC   ,JS MANAGEMENT                    ,153-55,CROSS ISLAND PKWY     ,WHITESTONE        ,NY,11357,0,0,11357,Malba,Queens,JS MANAGEMENT
727709,JAC   ,METRO MEAT MARKET INC            ,102-23,METROPOLITAN AVE          ,FOREST HILLS      ,NY,11375,0,0,11375,"Forest Hills, Forest Hills Gardens",Queens,METRO MEAT MARKET INC
727704,JAC   ,LA VINCA FRUITS AND VEGETABLES CO,104-34,CORONA AVE                ,CORONA            ,NY,11368,0,0,11368,Willets Point,Queens,LA VINCA FRUITS AND VEGETABLES CO
722583,A     ,DOLLAR EXPRESS STORES LLC        ,112-12,JAMAICA AVE               ,RICHMOND HILL     ,NY,11418,0,0,11418,"Kew Gardens, Richmond Hill",Queens,DOLLAR EXPRESS STORES LLC
727693,JAC   ,M&M FISH MARKET CORP             ,85-02,JAMAICA AVE                ,WOODHAVEN         ,NY,11421,0,0,11421,Woodhaven,Queens,M&M FISH MARKET CORP
727692,A     ,GOLDSTAR AFRICA LLC              ,92-22,GUY R BREWER               ,JAMAICA           ,NY,11433,0,0,11433,South Jamaica,Queens,GOLDSTAR AFRICA LLC
719808,A     ,SUPERIOR  2 SMOKE SHOP INC       ,68-18,FRESH POND RD              ,RIDGEWOOD         ,NY,11385,0,0,11385,"Fresh Pond, Glendale, Ridgewood",Queens,SUPERIOR 2 SMOKE SHOP INC
722565,JAC   ,GUZMAN FOOD CENTER CORP          ,118-37,GUY BREWER BLVD           ,JAMAICA           ,NY,11434,0,0,11434,"Rochdale Village, South Jamaica",Queens,GUZMAN FOOD CENTER CORP
727749,JAC   ,J&K FOOD NY CORP                 ,111-46,SPRINGFIELD BLVD          ,QUEENS VILLAGE    ,NY,11429,0,0,11429,"Bellaire, Queens Village",Queens,J&K FOOD NY CORP
727912,JAC   ,MOTT EXPRESS GRILL AND DELI CORP ,1909,MOTT AVENUE                 ,FAR ROCKAWAY      ,NY,11691,40.603804,-73.752103,11691,Bayswater (Far Rockaway),Queens,MOTT EXPRESS GRILL AND DELI CORP
719804,JAC   ,LEES FISH MARKET INC             ,60-94,67TH AVE                   ,RIDGEWOOD         ,NY,11385,0,0,11385,"Fresh Pond, Glendale, Ridgewood",Queens,LEES FISH MARKET INC
719904,A     ,DEALS 99 CENTS & DISCOUNTS INC   ,134-36,GUY R BREWER BLVD         ,JAMAICA           ,NY,11434,0,0,11434,"Rochdale Village, South Jamaica",Queens,DEALS 99 CENTS & DISCOUNTS INC
719900,JAC   ,HB 84 FOOD CORP                  ,82-35,153RD AVENUE               ,HOWARD BEACH      ,NY,11414,0,0,11414,"Howard Beach, Lindenwood",Queens,HB 84 FOOD CORP
727776,A     ,KAJOL DELI & GROCERY INC         ,95-01,57TH AVE                   ,ELMHURST          ,NY,11373,0,0,11373,Elmhurst,Queens,KAJOL DELI & GROCERY INC
727726,A     ,A-2-Z CONVENIENCE STORE INC      ,95-10,37TH AVE                   ,JACKSON HEIGHTS   ,NY,11372,0,0,11372,Jackson Heights,Queens,A-2-Z CONVENIENCE STORE INC
722484,JAC   ,ORLANDO DELI AND GROCERY CORP    ,65-59,MYRTLE AVE                 ,RIDGEWOOD         ,NY,11385,0,0,11385,"Fresh Pond, Glendale, Ridgewood",Queens,ORLANDO DELI AND GROCERY CORP
722513,A     ,MA NEWS GROCERY INC              ,79-23,NORTHERN BOULEVARD         ,JACKSON HEIGHTS   ,NY,11372,0,0,11372,Jackson Heights,Queens,MA NEWS GROCERY INC
719888,JAC   ,QUEENS SHOPRITE ASSOCIATES LLC   ,133-11,20TH AVE                  ,COLLEGE POINT     ,NY,11356,0,0,11356,College Point,Queens,QUEENS SHOPRITE ASSOCIATES LLC
727739,JAC   ,78 QUICK DELI CORP               ,78-21,ATLANTIC AVE               ,WOODHAVEN         ,NY,11421,0,0,11421,Woodhaven,Queens,78 QUICK DELI CORP
722532,JAC   ,TIENDA GUATE LINDA EL TIKAL CORP ,144-21,JAMAICA AVE               ,JAMAICA           ,NY,11435,0,0,11435,"Briarwood, South Jamaica",Queens,TIENDA GUATE LINDA EL TIKAL CORP
719898,JAC   ,AD HALAL MEAT CORP               ,130-04,101 AVENUE                ,SOUTH RICHMOND HIL,NY,11419,0,0,11419,"Kew Gardens, Richmond Hill",Queens,AD HALAL MEAT CORP
715544,JAC   ,MANSON HEALTH INC                ,138-07,QUEENS BLVD               ,JAMAICA           ,NY,11435,0,0,11435,"Briarwood, South Jamaica",Queens,MANSON HEALTH INC
729144,A     ,AKSHAL INC                       ,44-22,GREENPOINT AVE             ,SUNNYSIDE         ,NY,11104,0,0,11104,Sunnyside,Queens,AKSHAL INC
721119,A     ,BROADWAY BEER AND SMOKE INC      ,31-10,BROADWAY STORE #1          ,ASTORIA           ,NY,11106,0,0,11106,Ravenswood (Astoria),Queens,BROADWAY BEER AND SMOKE INC
715518,JAC   ,MAHI GROCERY INC                 ,37-19,73RD ST                    ,JACKSON HEIGHTS   ,NY,11372,0,0,11372,Jackson Heights,Queens,MAHI GROCERY INC
721120,A     ,WELCOME MARKET INC               ,4020,108TH STREET                ,CORONA            ,NY,11368,40.750196,-73.85849,11368,Willets Point,Queens,WELCOME MARKET INC
721231,A     ,FORTUNE BABY STORE INC           ,9110,CORONA AVENUE               ,ELMHURST          ,NY,11373,40.742487,-73.87309,11373,Elmhurst,Queens,FORTUNE BABY STORE INC
727759,JAC   ,AYALES ADRIANA                   ,23-23,BORDEN AVE                 ,LONG ISLAND CITY  ,NY,11101,40.74218,-73.958861,11101,Long Island City,Queens,AYALES ADRIANA
729125,JAC   ,SPOONABLE SPIRITS INC            ,36-46,37TH STREET                ,LONG ISLAND CITY  ,NY,11101,0,0,11101,Long Island City,Queens,SPOONABLE SPIRITS INC
715509,A     ,69TH ST MINI MARKET INC          ,68-12,WOODSIDE AVE               ,WOODSIDE          ,NY,11377,0,0,11377,Woodside,Queens,69TH ST MINI MARKET INC
721135,JABC  ,FOOD CELLAR & CO MARKET # 2 INC  ,43-18,CRESCENT STREET            ,LONG ISLAND CITY  ,NY,11101,0,0,11101,Long Island City,Queens,FOOD CELLAR & CO MARKET # 2 INC
721099,JAC   ,BROTH BAR LLC                    ,48-18,"VAN DAM ST, STE 1E         ",LONG ISLAND CITY  ,NY,11101,0,0,11101,Long Island City,Queens,BROTH BAR LLC
720577,JAC   ,K & S LAURELTON MINI MART INC    ,224-03,141ST AVENUE              ,SPRINGFIELD GARDEN,NY,11413,0,0,11413,"Laurelton, Springfield Gardens",Queens,K & S LAURELTON MINI MART INC
729039,JAC   ,FUXING MINI MARKET INC           ,41-36,MAIN STREET                ,FLUSHING          ,NY,11355,0,0,11355,"Flushing, Queensboro Hill",Queens,FUXING MINI MARKET INC
721177,A     ,HAR HAR PHARMACY CORP            ,37-71,103RD STREET               ,CORONA            ,NY,11368,0,0,11368,Willets Point,Queens,HAR HAR PHARMACY CORP
721211,JAC   ,VIP GOURMET DELI CORP            ,96-21A,57TH AVE                  ,CORONA            ,NY,11368,0,0,11368,Willets Point,Queens,VIP GOURMET DELI CORP
721026,JAC   ,FOREST TRADING INC THE           ,135-03A,ROOSEVELT AVENUE         ,FLUSHING          ,NY,11354,0,0,11354,"Flushing, Linden Hill",Queens,FOREST TRADING INC THE
721063,JAC   ,SAN FRANCISCO DELI GROCERY CORP  ,222-01,LINDEN BLVD               ,CAMBRIA HEIGHTS   ,NY,11411,0,0,11411,Cambria Heights,Queens,SAN FRANCISCO DELI GROCERY CORP
715888,JAC   ,LINDEN FAMOUS DELI & GRILL INC   ,205-49,"LINDEN BLVD, STORE 1      ",SAINT ALBANS      ,NY,11412,0,0,11412,Saint Albans,Queens,LINDEN FAMOUS DELI & GRILL INC
715441,JAC   ,NEW MIDTOWN DELI & GROCERY INC   ,35-02,BRADLEY AVE            ,LONG ISLAND CITY  ,NY,11101,0,0,11101,Long Island City,Queens,NEW MIDTOWN DELI & GROCERY INC
729241,JAC   ,MARS DELI INC                    ,44-06,48TH AVENUE                ,WOODSIDE          ,NY,11377,0,0,11377,Woodside,Queens,MARS DELI INC
721031,JAC   ,CHACE RESTAURANT GROUP INC       ,58-82,57TH DR                    ,MASPETH           ,NY,11378,0,0,11378,Maspeth,Queens,CHACE RESTAURANT GROUP INC
715447,A     ,108 ABC MARKET INC               ,39-06,108TH STREET `SUITE 4      ,CORONA            ,NY,11368,0,0,11368,Willets Point,Queens,108 ABC MARKET INC
721049,A     ,QIDU DISCOUNT INC                ,111-04,JAMAICA AVE               ,RICHMOND HILL     ,NY,11418,0,0,11418,"Kew Gardens, Richmond Hill",Queens,QIDU DISCOUNT INC
729226,JAC   ,LIFETIME DELI & GROCERY INC      ,215-05,NORTHERN BLVD #3          ,BAYSIDE           ,NY,11361,0,0,11361,Bayside,Queens,LIFETIME DELI & GROCERY INC
729206,JAC   ,LUCKY LOTTERY & CONVENIENCE INC  ,178-29,HILLSIDE AVE              ,JAMAICA           ,NY,11432,0,0,11432,"Jamaica Estates, Jamaica Hills",Queens,LUCKY LOTTERY & CONVENIENCE INC
715559,JAC   ,77 GOURMET DELI INC              ,77-20,101 AVENUE                 ,OZONE PARK        ,NY,11416,0,0,11416,Ozone Park,Queens,77 GOURMET DELI INC
720628,A     ,BABY MART INC                    ,108-17,JAMAICA AVE               ,RICHMOND HILL     ,NY,11418,0,0,11418,"Kew Gardens, Richmond Hill",Queens,BABY MART INC
715472,JAC   ,SLTC INC                         ,207-14,NORTHERN BLVD             ,BAYSIDE           ,NY,11361,0,0,11361,Bayside,Queens,SLTC INC
720624,JAC   ,P NOI THAI THAI GROCERY INC      ,76-13,WOODSIDE AVE               ,ELMHURST          ,NY,11373,0,0,11373,Elmhurst,Queens,P NOI THAI THAI GROCERY INC
729170,JAC   ,STARBUCKS CORPORATION            ,90-15,QUEENS BLVD #2007          ,ELMHURST          ,NY,11373,0,0,11373,Elmhurst,Queens,STARBUCKS CORPORATION
715507,JAC   ,MKM DELI GROCERY INC             ,87-94,PARSONS BLVD               ,JAMAICA           ,NY,11432,0,0,11432,"Jamaica Estates, Jamaica Hills",Queens,MKM DELI GROCERY INC
715458,JAC   ,ONE PRINCE DELI & TOBACCO INC    ,111-25,JAMAICA AVE               ,RICHMOND HILL     ,NY,11418,0,0,11418,"Kew Gardens, Richmond Hill",Queens,ONE PRINCE DELI & TOBACCO INC
721419,JABCH ,WHITESTONE PANETTERIA LLC        ,150-45,12TH RD                   ,WHITESTONE        ,NY,11357,0,0,11357,Malba,Queens,WHITESTONE PANETTERIA LLC
721215,JAC   ,EL VALLE MEAT MARKET INC         ,37-38,103RD ST                   ,CORONA            ,NY,11368,0,0,11368,Willets Point,Queens,EL VALLE MEAT MARKET INC
721359,JAC   ,7 DAYS CONVENIENCE STORE INC     ,89-55,METROPOLITAN AVE           ,REGO PARK         ,NY,11374,0,0,11374,Rego Park,Queens,7 DAYS CONVENIENCE STORE INC
720445,A     ,AMAA CONVENIENCE INC             ,126-10,101ST AVE                 ,SOUTH RICHMOND HIL,NY,11419,0,0,11419,"Kew Gardens, Richmond Hill",Queens,AMAA CONVENIENCE INC
728859,JAC   ,MOUNTAIN CANDY STORE INC         ,48-16,BROADWAY ST                ,ASTORIA           ,NY,11103,0,0,11103,Astoria,Queens,MOUNTAIN CANDY STORE INC
715629,JAC   ,STANLEYS FOODS INC               ,54-01,METROPOLITAN AVE           ,RIDGEWOOD         ,NY,11385,0,0,11385,"Fresh Pond, Glendale, Ridgewood",Queens,STANLEYS FOODS INC
728855,JAC   ,"CPL WORKS, INC                   ",34-51,BELL BLVD                  ,BAYSIDE           ,NY,11361,0,0,11361,Bayside,Queens,"CPL WORKS, INC"
721406,JAC   ,NEW FIREHOUSE DELI AND GRILL INC ,56-15,METROPOLITAN AVE           ,RIDGEWOOD         ,NY,11385,0,0,11385,"Fresh Pond, Glendale, Ridgewood",Queens,NEW FIREHOUSE DELI AND GRILL INC
721348,JAC   ,LANFRANCO FOOD CORP              ,107-17,JAMAICA AVE               ,RICHMOND HILL     ,NY,11418,0,0,11418,"Kew Gardens, Richmond Hill",Queens,LANFRANCO FOOD CORP
721416,JAC   ,CARNICERIA LA PALMA&MINIMKT CORP ,80-30,JAMAICA AVE                ,WOODHAVEN         ,NY,11421,0,0,11421,Woodhaven,Queens,CARNICERIA LA PALMA&MINIMKT CORP
721343,JAC   ,SAMMYS 10-01 DELI INC            ,1-Oct,40TH AVENUE                ,LONG ISLAND CITY  ,NY,11101,0,0,11101,Long Island City,Queens,SAMMYS 10-01 DELI INC
721425,JAC   ,RONGDU FOOD INC                  ,83-21,BROADWAY               ,ELMHURST          ,NY,11373,0,0,11373,Elmhurst,Queens,RONGDU FOOD INC
715657,JAC   ,31ST AVE DELI CORP               ,50-27,31ST AVE                   ,WOODSIDE          ,NY,11377,0,0,11377,Woodside,Queens,31ST AVE DELI CORP
728813,JABC  ,"SKYLLMAN FRESH BAKERY, INC       ",50-17,SKILLMAN AVE               ,WOODSIDE          ,NY,11377,0,0,11377,Woodside,Queens,"SKYLLMAN FRESH BAKERY, INC"
721435,JAC   ,LITTLE FOOD SHOP CORP            ,21-05,21ST AVE                   ,ASTORIA           ,NY,11105,0,0,11105,Astoria,Queens,LITTLE FOOD SHOP CORP
715666,JAC   ,GRANDE MUNDO LLC                 ,42-16,JUNCTION BLVD              ,CORONA            ,NY,11368,0,0,11368,Willets Point,Queens,GRANDE MUNDO LLC
721441,JAC   ,NATURE'S VIDA CORP               ,53-05,ROOSEVELT AVE              ,WOODSIDE          ,NY,11377,0,0,11377,Woodside,Queens,NATURE'S VIDA CORP
721306,A     ,WIN FOR LIFE CANDY & GROCERY CORP,105-15,177TH STREET              ,JAMAICA           ,NY,11433,0,0,11433,South Jamaica,Queens,WIN FOR LIFE CANDY & GROCERY CORP
715560,JAC   ,JOO YOUNG CHUN                   ,214-14,73RD  AVE                 ,BAYSIDE           ,NY,11364,0,0,11364,Oakland Gardens,Queens,JOO YOUNG CHUN
721238,JAC   ,METROCITY INC                    ,47-19,QUEENS BLVD                ,SUNNYSIDE         ,NY,11104,0,0,11104,Sunnyside,Queens,METROCITY INC
715565,JAC   ,LINDEN DELI EXPRESS INC          ,172-02,LINDEN BLVD               ,JAMAICA           ,NY,11434,0,0,11434,"Rochdale Village, South Jamaica",Queens,LINDEN DELI EXPRESS INC
721273,JAC   ,BENTO NOUVEAU INC                ,,UNIT 133-11 20TH AVENUE      ,COLLEGE POINT     ,NY,11356,0,0,11356,College Point,Queens,BENTO NOUVEAU INC
720452,JAC   ,VIVA PHARMACY & WELLNESS LLC     ,80-14,NORTHERN BLVD              ,JACKSON HEIGHTS   ,NY,11372,0,0,11372,Jackson Heights,Queens,VIVA PHARMACY & WELLNESS LLC
721013,JAC   ,HONG EN FOOD PRODUCTS INC        ,40-10,MAIN STREET #L1        ,FLUSHING          ,NY,11354,0,0,11354,"Flushing, Linden Hill",Queens,HONG EN FOOD PRODUCTS INC
721315,A     ,FAMILIY AND FRIENDS CONSORTIUM CO,232--07,MERRICK BLVD             ,SPRINGFIELD GARDEN,NY,11413,0,0,11413,"Laurelton, Springfield Gardens",Queens,FAMILIY AND FRIENDS CONSORTIUM CO
728938,JAC   ,WATANY MEAT AND FRUITS INC       ,25-76,STEINWAY STREET            ,ASTORIA           ,NY,11102,0,0,11102,Astoria,Queens,WATANY MEAT AND FRUITS INC
715606,JAC   ,GREEN APPLE SUPERMARKET OF JAMAIC,92-25,GUY R BREWER BLVD          ,JAMAICA           ,NY,11433,0,0,11433,South Jamaica,Queens,GREEN APPLE SUPERMARKET OF JAMAIC
728932,JAC   ,GRAND SEA INC                    ,66-30,GRAND AVENUE               ,MASPETH           ,NY,11378,0,0,11378,Maspeth,Queens,GRAND SEA INC
721321,A     ,RAINBOW CONVENIENT SHOP INC      ,86-24,ROOSEVELT AVE              ,JACKSON HEIGHTS   ,NY,11372,0,0,11372,Jackson Heights,Queens,RAINBOW CONVENIENT SHOP INC
715594,JAC   ,PARTY AVENUE DELI & GROCERY INC  ,82-07,ROOSEVELT AVE              ,JACKSON HEIGHTS   ,NY,11372,0,0,11372,Jackson Heights,Queens,PARTY AVENUE DELI & GROCERY INC
728965,JAC   ,WOODSIDE NUTRITION INC           ,52-13,ROOSEVELT AVE              ,WOODSIDE          ,NY,11377,0,0,11377,Woodside,Queens,WOODSIDE NUTRITION INC
720718,JAC   ,SPEEDWAY LLC                     ,129-03,N CONDUIT AVE             ,SOUTH OZONE PARK  ,NY,11420,0,0,11420,South Ozone Park,Queens,SPEEDWAY LLC
729434,JAC   ,A & S DAILY MART INC             ,42-20,NATIONAL STREET            ,CORONA            ,NY,11368,0,0,11368,Willets Point,Queens,A & S DAILY MART INC
720874,JAC   ,AMERICAN UNIVERSE INC            ,187-16,HILLSIDE AVE              ,JAMAICA           ,NY,11432,0,0,11432,"Jamaica Estates, Jamaica Hills",Queens,AMERICAN UNIVERSE INC
729499,JAC   ,92-02 MARKET CORP                ,92-02,63RD DRIVE                 ,REGO PARK         ,NY,11374,0,0,11374,Rego Park,Queens,92-02 MARKET CORP
720876,JAC   ,JUANITO DELI GROCERY CORP        ,101-15,NORTHERN BLVD             ,CORONA            ,NY,11368,0,0,11368,Willets Point,Queens,JUANITO DELI GROCERY CORP
720882,JAC   ,277 DELI GROCERY CORP            ,118-02,JAMAICA AVE               ,RICHMOND HILL     ,NY,11418,0,0,11418,"Kew Gardens, Richmond Hill",Queens,277 DELI GROCERY CORP
729483,JAC   ,ANDAZ HOLDINGS INC               ,23-38,31ST STREET                ,ASTORIA           ,NY,11105,0,0,11105,Astoria,Queens,ANDAZ HOLDINGS INC
729534,JAC   ,EL BOTANAS CORP                  ,99-04,C 41ST AVENUE              ,CORONA            ,NY,11368,0,0,11368,Willets Point,Queens,EL BOTANAS CORP
729536,JAC   ,HUNGRY MONKEY LLC                ,36-46,37TH STREET                ,LONG ISLAND CITY  ,NY,11101,0,0,11101,Long Island City,Queens,HUNGRY MONKEY LLC
729445,JAC   ,INTERNATIONAL FUSION INC         ,222-64,BRADDOCK AVE              ,QUEENS VILLAGE    ,NY,11428,0,0,11428,"Bellaire, Queens Village",Queens,INTERNATIONAL FUSION INC
720716,JAC   ,SPEEDWAY LLC                     ,56-01,MAIN ST                    ,FLUSHING          ,NY,11355,0,0,11355,"Flushing, Queensboro Hill",Queens,SPEEDWAY LLC
